n	   ale		cresc	  desc
10	   16		0	  45
100	   2371		0	  4950
1000	   249127	0	  499500
10000	   24901016	0	  49995000
100000	   2500023166	0	  704982704
500000	   2375793494	0	  445698416
1000000	   766923805	0	  1783293664
