n ale cresc desc
10	0.000729345	0.000364672	0.000364672
100	0.000729345	0.000364672	0.013128203
1000	0.618119095	0.002917378	1.181173574
10000	58.77710881	0.03136182	115.40237210
100000	5917.273055	0.30668940	11766.56925054
500000	139065.6304	1.527611142	279936.68564177
1000000	558118.9368	3.352067765	1180015.54233334
