n insertion shell
10	0.000729345	0.000729345
100	0.000729345	0.006928769
1000	0.618119095	0.111224969
10000	58.77710881	1.789445662
100000	5917.273055	43.34564709
500000	139065.6304	923.6486166
1000000	558118.9368	3940.740795
