n ale cresc desc
10	0.000364672	0.000364672	0.000729345
100	0.014222209	0.010940169	0.012398858
1000	1.012694233	0.995920046	1.048068185
10000	96.02033411	93.85388600	96.00873463
100000	9003.379416	9437.80988029	11075.361354
500000	224160.3977	226727.23151933	240086.6238
1000000	903981.3758	949199.76092084	1004123.067
