n ale cresc desc
10	0.003282051	0.004376068	0.003646723
100	0.020421634	0.025527061	0.016774926
1000	0.195099537	0.246518474	0.166290568
10000	2.453513433	1.85909938	1.860922738
100000	25.52157217	17.67201957	18.09540411
500000	126.4861297	90.19761577	89.10943443
1000000	251.97269336	168.83598061	167.46663613
